symbol	GeneID
OR4M2	ENSG00000274102
	ENSG00000274128
	ENSG00000274139
MIR8071-1	ENSG00000274172
	ENSG00000274215
	ENSG00000274216
	ENSG00000274253
SPATA31E3P	ENSG00000274279
	ENSG00000274281
	ENSG00000274294
	ENSG00000274297
	ENSG00000274312
	ENSG00000274330
	ENSG00000274340
	ENSG00000274347
RN7SL853P	ENSG00000274350
GRAMD4P4	ENSG00000274369
ADAMTS7P1	ENSG00000274376
	ENSG00000274379
	ENSG00000274383
	ENSG00000274397
	ENSG00000274403
RN7SL196P	ENSG00000274424
	ENSG00000274444
	ENSG00000274471
RN7SL650P	ENSG00000274475
	ENSG00000274492
	ENSG00000274499
	ENSG00000274515
	ENSG00000274528
	ENSG00000274532
RN7SL545P	ENSG00000274568
IGHV2-70	ENSG00000274576
RN7SL719P	ENSG00000274632
SNORD109A	ENSG00000274640
	ENSG00000274649
	ENSG00000274654
	ENSG00000274666
	ENSG00000274667
	ENSG00000274704
	ENSG00000274719
	ENSG00000274765
	ENSG00000274798
	ENSG00000274814
	ENSG00000274818
LINC01297	ENSG00000274827
	ENSG00000274834
	ENSG00000274835
	ENSG00000274884
	ENSG00000274937
	ENSG00000274954
	ENSG00000274966
	ENSG00000274995
	ENSG00000275002
	ENSG00000275016
	ENSG00000275033
	ENSG00000275056
MIR6766	ENSG00000275101
	ENSG00000275120
SNORD116-22	ENSG00000275127
	ENSG00000275134
	ENSG00000275154
	ENSG00000275161
	ENSG00000275174
LINC02960	ENSG00000275198
	ENSG00000275322
PDCD6IPP1	ENSG00000275325
	ENSG00000275332
	ENSG00000275343
	ENSG00000275345
MPHOSPH10P9	ENSG00000275363
MIR6882	ENSG00000275411
	ENSG00000275417
	ENSG00000275438
	ENSG00000275443
MIR6859-3	ENSG00000275449
MIR6085	ENSG00000275451
	ENSG00000275454
	ENSG00000275460
IGHV3-54	ENSG00000275475
SNORD115-26	ENSG00000275524
	ENSG00000275527
SNORD116-4	ENSG00000275529
	ENSG00000275552
	ENSG00000275563
	ENSG00000275569
	ENSG00000275580
	ENSG00000275601
	ENSG00000275630
	ENSG00000275636
	ENSG00000275638
	ENSG00000275645
SNORD112	ENSG00000275662
	ENSG00000275672
	ENSG00000275674
UBE2Q2P6	ENSG00000275695
	ENSG00000275709
IGHV3-79	ENSG00000275747
OR4G6P	ENSG00000275771
RN7SL185P	ENSG00000275776
	ENSG00000275785
RN7SL736P	ENSG00000275803
TUBGCP5	ENSG00000275835
	ENSG00000275927
	ENSG00000275929
	ENSG00000275965
	ENSG00000275978
RN7SL327P	ENSG00000275992
	ENSG00000275995
	ENSG00000276063
THBS1-IT1	ENSG00000276107
FUT8-AS1	ENSG00000276116
	ENSG00000276121
WHAMMP3	ENSG00000276141
RN7SL1	ENSG00000276168
ELMO2P1	ENSG00000276172
LINC00226	ENSG00000276210
	ENSG00000276225
OR4E1	ENSG00000276240
	ENSG00000276278
SNORD107	ENSG00000276314
MIR668	ENSG00000276352
	ENSG00000276376
	ENSG00000276428
	ENSG00000276473
	ENSG00000276524
	ENSG00000276533
HERC2P2	ENSG00000276550
	ENSG00000276593
SNORD64	ENSG00000276610
	ENSG00000276651
	ENSG00000276696
	ENSG00000276698
TRAJ36	ENSG00000276699
	ENSG00000276702
CSPG4P10	ENSG00000276710
	ENSG00000276713
	ENSG00000276724
	ENSG00000276744
	ENSG00000276772
IGHV4-4	ENSG00000276775
	ENSG00000276782
	ENSG00000276807
SNORD115-46	ENSG00000276844
	ENSG00000276888
RN7SL238P	ENSG00000276891
	ENSG00000276919
	ENSG00000276928
MIR4509-1	ENSG00000276941
	ENSG00000276955
MIR8071-2	ENSG00000277030
RN7SL796P	ENSG00000277031
	ENSG00000277128
	ENSG00000277135
	ENSG00000277144
	ENSG00000277152
TOMM40P1	ENSG00000277156
MIR8063	ENSG00000277202
RPPH1	ENSG00000277209
	ENSG00000277210
	ENSG00000277229
MIR3118-3	ENSG00000277243
	ENSG00000277245
	ENSG00000277252
RN7SL489P	ENSG00000277295
GOLGA6L6	ENSG00000277322
	ENSG00000277351
NEK2P1	ENSG00000277367
MIR6881	ENSG00000277391
	ENSG00000277413
	ENSG00000277435
RN7SL286P	ENSG00000277464
RN7SL628P	ENSG00000277467
	ENSG00000277468
	ENSG00000277482
	ENSG00000277500
MPHOSPH10P5	ENSG00000277505
RN7SL495P	ENSG00000277515
NF1P10	ENSG00000277529
	ENSG00000277548
GOLGA8IP	ENSG00000277561
	ENSG00000277578
RN7SL428P	ENSG00000277582
	ENSG00000277634
RN7SL469P	ENSG00000277637
	ENSG00000277651
	ENSG00000277654
	ENSG00000277677
NBEAP5	ENSG00000277710
LINC02255	ENSG00000277718
TRAC	ENSG00000277734
GOLGA6L17P	ENSG00000277741
	ENSG00000277749
	ENSG00000277754
	ENSG00000277755
	ENSG00000277763
	ENSG00000277782
SNORD116-21	ENSG00000277785
	ENSG00000277790
	ENSG00000277801
	ENSG00000277826
MIR5701-2	ENSG00000277841
SCARNA15	ENSG00000277864
GOLGA6L22	ENSG00000277865
	ENSG00000277867
MIR8067	ENSG00000277919
LINC02351	ENSG00000277987
FAM30B	ENSG00000277988
	ENSG00000278002
	ENSG00000278009
	ENSG00000278013
	ENSG00000278022
MIR6076	ENSG00000278038
	ENSG00000278071
SNORD115-7	ENSG00000278089
LUNAR1	ENSG00000278090
MIR7973-1	ENSG00000278098
SNORD116-28	ENSG00000278123
CLUHP11	ENSG00000278138
NF1P7	ENSG00000278143
	ENSG00000278146
	ENSG00000278147
NF1P11	ENSG00000278184
	ENSG00000278202
RN7SL536P	ENSG00000278222
	ENSG00000278263
GRAMD4P3	ENSG00000278301
	ENSG00000278313
	ENSG00000278342
	ENSG00000278348
	ENSG00000278370
	ENSG00000278389
	ENSG00000278396
	ENSG00000278408
RN7SL331P	ENSG00000278422
	ENSG00000278434
	ENSG00000278456
	ENSG00000278472
IGHV3-41	ENSG00000278473
	ENSG00000278493
RN7SL759P	ENSG00000278497
	ENSG00000278513
	ENSG00000278514
POTEB3	ENSG00000278522
	ENSG00000278541
	ENSG00000278552
NR2E3	ENSG00000278570
	ENSG00000278576
DNM1P5	ENSG00000278582
	ENSG00000278587
	ENSG00000278594
	ENSG00000278600
	ENSG00000278603
RN7SL429P	ENSG00000278604
THBS1-AS1	ENSG00000278621
	ENSG00000278626
TRAJ37	ENSG00000278661
GOLGA6L10	ENSG00000278662
	ENSG00000278681
RN7SL82P	ENSG00000278696
SNORD116-20	ENSG00000278715
	ENSG00000278737
RN7SL660P	ENSG00000278746
	ENSG00000278769
RN7SL3	ENSG00000278771
	ENSG00000278784
	ENSG00000278785
	ENSG00000278818
	ENSG00000278840
	ENSG00000278935
	ENSG00000278979
	ENSG00000278990
	ENSG00000278991
	ENSG00000279014
	ENSG00000279026
	ENSG00000279032
	ENSG00000279033
PWAR1	ENSG00000279050
	ENSG00000279091
	ENSG00000279092
	ENSG00000279140
	ENSG00000279145
	ENSG00000279165
PWAR5	ENSG00000279192
	ENSG00000279235
	ENSG00000279268
	ENSG00000279286
	ENSG00000279364
	ENSG00000279373
	ENSG00000279392
	ENSG00000279394
OR4N4C	ENSG00000279408
	ENSG00000279409
	ENSG00000279410
	ENSG00000279415
	ENSG00000279417
	ENSG00000279421
	ENSG00000279423
	ENSG00000279434
OR4N3BP	ENSG00000279445
	ENSG00000279461
	ENSG00000279495
	ENSG00000279521
	ENSG00000279537
	ENSG00000279588
	ENSG00000279593
	ENSG00000279594
	ENSG00000279595
	ENSG00000279628
	ENSG00000279633
	ENSG00000279636
	ENSG00000279639
	ENSG00000279656
	ENSG00000279665
	ENSG00000279683
	ENSG00000279694
	ENSG00000279705
	ENSG00000279708
	ENSG00000279719
	ENSG00000279735
	ENSG00000279758
	ENSG00000279834
	ENSG00000279846
	ENSG00000279912
	ENSG00000279945
	ENSG00000279958
	ENSG00000279970
	ENSG00000279972
	ENSG00000279980
	ENSG00000280036
DNM1P41	ENSG00000280038
	ENSG00000280048
	ENSG00000280062
	ENSG00000280067
	ENSG00000280070
	ENSG00000280073
	ENSG00000280078
	ENSG00000280118
	ENSG00000280129
	ENSG00000280231
	ENSG00000280234
	ENSG00000280244
	ENSG00000280281
	ENSG00000280283
	ENSG00000280291
	ENSG00000280304
	ENSG00000280309
	ENSG00000280327
	ENSG00000280359
	ENSG00000280362
	ENSG00000280376
	ENSG00000280377
	ENSG00000280396
	ENSG00000280400
IGHV1-69D	ENSG00000280411
	ENSG00000280494
SALRNA2	ENSG00000280515
	ENSG00000280554
LINC02204	ENSG00000280639
	ENSG00000280655
	ENSG00000280703
LINC02203	ENSG00000280709
	ENSG00000280881
	ENSG00000281087
	ENSG00000281113
	ENSG00000281179
NPTN-IT1	ENSG00000281183
SALRNA3	ENSG00000281264
	ENSG00000281269
NF1P9	ENSG00000281347
	ENSG00000281550
HERC2P7	ENSG00000281909
IGHV1-69-2	ENSG00000281990
IGHD3OR15-3B	ENSG00000282089
HSP90AB4P	ENSG00000282100
IGHV7-4-1	ENSG00000282122
IGHD2OR15-2B	ENSG00000282268
DPRXP3	ENSG00000282308
IGHD3OR15-3A	ENSG00000282520
IGHD2OR15-2A	ENSG00000282599
IGHV3-69-1	ENSG00000282600
MRPL57P8	ENSG00000282625
IGHV3-64D	ENSG00000282639
IGHV5-10-1	ENSG00000282651
	ENSG00000282793
	ENSG00000282885
	ENSG00000282907
ATP5MC1P2	ENSG00000283016
	ENSG00000283065
LBHD2	ENSG00000283071
	ENSG00000283098
	ENSG00000283110
	ENSG00000283133
MIR665	ENSG00000283159
MIR203B	ENSG00000283165
MIR382	ENSG00000283170
IGHVII-43-1	ENSG00000283195
	ENSG00000283213
	ENSG00000283249
	ENSG00000283273
	ENSG00000283274
MIR376C	ENSG00000283279
	ENSG00000283290
MPHOSPH10P3	ENSG00000283345
	ENSG00000283372
	ENSG00000283464
MIR3529	ENSG00000283484
	ENSG00000283519
OR11J7P	ENSG00000283524
MIR376B	ENSG00000283556
MIR376A2	ENSG00000283561
IGHVIII-44	ENSG00000283562
	ENSG00000283571
MIR376A1	ENSG00000283588
FAM169BP	ENSG00000283597
IGHVII-30-21	ENSG00000283607
MIR7973-2	ENSG00000283614
	ENSG00000283627
	ENSG00000283629
CIROP	ENSG00000283654
OR11K1P	ENSG00000283680
MIR630	ENSG00000283798
MIR6764	ENSG00000283840
MIR7703	ENSG00000283856
MIR1247	ENSG00000283857
MIR1469	ENSG00000283888
MIR628	ENSG00000283891
IGHV4-80	ENSG00000283906
MIR4709	ENSG00000283944
IGHVIII-16-1	ENSG00000283948
MIR5572	ENSG00000284059
MIR4707	ENSG00000284118
MIR6717	ENSG00000284122
MIR7706	ENSG00000284160
MIR7855	ENSG00000284269
MIR4712	ENSG00000284284
MIR3175	ENSG00000284324
MIR9-3	ENSG00000284329
MIR631	ENSG00000284343
MIR4313	ENSG00000284385
MIR147B	ENSG00000284386
	ENSG00000284500
	ENSG00000284540
MIR1302-10	ENSG00000284557
	ENSG00000284626
	ENSG00000284628
	ENSG00000284664
	ENSG00000284709
OR11P1P	ENSG00000284742
	ENSG00000284772
	ENSG00000284783
	ENSG00000284788
	ENSG00000284803
	ENSG00000284834
OR4H6P	ENSG00000284892
	ENSG00000284906
	ENSG00000284930
	ENSG00000284946
	ENSG00000284959
LINC02203	ENSG00000284988
	ENSG00000285006
	ENSG00000285035
ARHGAP11B	ENSG00000285077
	ENSG00000285080
OR4H6BP	ENSG00000285116
	ENSG00000285117
OR4Q1P	ENSG00000285135
	ENSG00000285205
	ENSG00000285253
	ENSG00000285331
OR11J6P	ENSG00000285405
GABPB1-IT1	ENSG00000285410
	ENSG00000285467
OR4M2-OT1	ENSG00000285472
OR1Q1BP	ENSG00000285491
	ENSG00000285518
	ENSG00000285560
	ENSG00000285584
	ENSG00000285597
	ENSG00000285608
	ENSG00000285612
	ENSG00000285613
	ENSG00000285633
	ENSG00000285661
	ENSG00000285663
	ENSG00000285664
	ENSG00000285667
	ENSG00000285700
	ENSG00000285727
	ENSG00000285729
	ENSG00000285747
SAMD4A-AS1	ENSG00000285774
	ENSG00000285805
	ENSG00000285826
	ENSG00000285830
	ENSG00000285863
LINC02852	ENSG00000285866
LINC02858	ENSG00000285869
	ENSG00000285883
	ENSG00000285919
	ENSG00000285920
	ENSG00000285934
	ENSG00000285936
	ENSG00000285942
	ENSG00000285948
	ENSG00000285952
	ENSG00000285966
	ENSG00000285974
NBEAP6	ENSG00000285990
	ENSG00000286040
	ENSG00000286099
	ENSG00000286110
	ENSG00000286123
	ENSG00000286257
	ENSG00000286319
	ENSG00000286333
	ENSG00000286355
	ENSG00000286423
	ENSG00000286424
	ENSG00000286437
	ENSG00000286457
	ENSG00000286464
	ENSG00000286479
	ENSG00000286488
	ENSG00000286495
	ENSG00000286505
	ENSG00000286527
	ENSG00000286551
	ENSG00000286582
	ENSG00000286595
	ENSG00000286598
	ENSG00000286607
	ENSG00000286614
	ENSG00000286630
	ENSG00000286636
	ENSG00000286686
	ENSG00000286696
	ENSG00000286730
	ENSG00000286733
	ENSG00000286770
	ENSG00000286786
	ENSG00000286790
	ENSG00000286813
	ENSG00000286817
	ENSG00000286825
	ENSG00000286849
	ENSG00000286861
	ENSG00000286872
	ENSG00000286877
	ENSG00000286884
	ENSG00000286893
	ENSG00000286897
	ENSG00000286901
	ENSG00000286917
	ENSG00000286931
	ENSG00000286947
	ENSG00000286973
	ENSG00000287000
	ENSG00000287004
	ENSG00000287020
	ENSG00000287061
	ENSG00000287108
	ENSG00000287111
	ENSG00000287118
	ENSG00000287122
	ENSG00000287142
	ENSG00000287153
	ENSG00000287156
	ENSG00000287167
	ENSG00000287191
	ENSG00000287267
	ENSG00000287280
	ENSG00000287310
	ENSG00000287321
	ENSG00000287328
	ENSG00000287334
	ENSG00000287345
	ENSG00000287346
	ENSG00000287350
	ENSG00000287353
	ENSG00000287385
	ENSG00000287391
	ENSG00000287408
	ENSG00000287437
	ENSG00000287439
	ENSG00000287448
	ENSG00000287459
	ENSG00000287481
	ENSG00000287482
	ENSG00000287492
	ENSG00000287494
	ENSG00000287500
	ENSG00000287501
	ENSG00000287503
	ENSG00000287508
	ENSG00000287515
	ENSG00000287522
	ENSG00000287543
	ENSG00000287596
	ENSG00000287643
	ENSG00000287663
	ENSG00000287668
	ENSG00000287704
	ENSG00000287717
	ENSG00000287735
	ENSG00000287741
	ENSG00000287765
	ENSG00000287772
	ENSG00000287777
	ENSG00000287813
	ENSG00000287833
	ENSG00000287840
	ENSG00000287855
	ENSG00000287872
	ENSG00000287888
	ENSG00000287892
	ENSG00000287894
	ENSG00000287905
	ENSG00000287913
	ENSG00000287915
	ENSG00000287922
	ENSG00000287926
	ENSG00000287950
	ENSG00000287973
	ENSG00000287990
	ENSG00000287991
	ENSG00000288028
	ENSG00000288034
	ENSG00000288044
	ENSG00000288045
	ENSG00000288068
	ENSG00000288100
	ENSG00000288245
	ENSG00000288252
	ENSG00000288302
	ENSG00000288459
	ENSG00000288561
	ENSG00000288592
	ENSG00000288604
	ENSG00000288610
	ENSG00000288625
	ENSG00000288627
	ENSG00000288645
	ENSG00000288726
	ENSG00000288730
	ENSG00000288745
	ENSG00000288762
	ENSG00000288779
	ENSG00000288795
	ENSG00000288797
	ENSG00000288802
	ENSG00000288808
	ENSG00000288820
	ENSG00000288850
	ENSG00000288855
ARHGAP11A-SCG5	ENSG00000288864
	ENSG00000288872
	ENSG00000288901
	ENSG00000288928
	ENSG00000288931
	ENSG00000288991
	ENSG00000289017
	ENSG00000289025
	ENSG00000289028
	ENSG00000289049
	ENSG00000289066
	ENSG00000289083
	ENSG00000289098
	ENSG00000289111
	ENSG00000289128
	ENSG00000289137
	ENSG00000289148
	ENSG00000289162
	ENSG00000289180
	ENSG00000289195
	ENSG00000289200
	ENSG00000289207
	ENSG00000289208
	ENSG00000289209
	ENSG00000289271
	ENSG00000289277
	ENSG00000289278
	ENSG00000289289
	ENSG00000289290
	ENSG00000289340
	ENSG00000289347
	ENSG00000289397
	ENSG00000289424
	ENSG00000289436
	ENSG00000289442
	ENSG00000289455
	ENSG00000289464
	ENSG00000289482
	ENSG00000289495
	ENSG00000289503
	ENSG00000289522
	ENSG00000289523
	ENSG00000289525
	ENSG00000289531
	ENSG00000289536
	ENSG00000289541
	ENSG00000289547
	ENSG00000289561
	ENSG00000289571
	ENSG00000289583
	ENSG00000289598
	ENSG00000289626
	ENSG00000289687
	ENSG00000289703
	ENSG00000289704
	ENSG00000289723
	ENSG00000289757
	ENSG00000289840
	ENSG00000289844
	ENSG00000289862
	ENSG00000289866
	ENSG00000289896
	ENSG00000289903
	ENSG00000289917
	ENSG00000289918
	ENSG00000289948
	ENSG00000289968
	ENSG00000289973
	ENSG00000289979
	ENSG00000289992
	ENSG00000289998
NOX5	ENSG00000290203
HOMEZ	ENSG00000290292
	ENSG00000290326
	ENSG00000290335
	ENSG00000290346
	ENSG00000290347
	ENSG00000290354
GOLGA8DP	ENSG00000290359
	ENSG00000290368
	ENSG00000290376
	ENSG00000290387
	ENSG00000290393
	ENSG00000290399
	ENSG00000290424
	ENSG00000290426
	ENSG00000290642
	ENSG00000290664
	ENSG00000290665
	ENSG00000290666
	ENSG00000290667
SERPINA13P	ENSG00000290676
	ENSG00000290688
	ENSG00000290689
	ENSG00000290690
	ENSG00000290691
	ENSG00000290702
	ENSG00000290703
	ENSG00000290723
	ENSG00000290759
UBE2Q2P13	ENSG00000290760
	ENSG00000290766
	ENSG00000290767
ADAM20P1	ENSG00000290783
	ENSG00000290822
	ENSG00000290823
	ENSG00000290824
ADAM6	ENSG00000290844
CHEK2P2	ENSG00000290857
	ENSG00000290876
	ENSG00000290879
	ENSG00000290880
	ENSG00000290886
	ENSG00000290912
	ENSG00000290944
UBE2Q2P2	ENSG00000290945
	ENSG00000290946
	ENSG00000290947
	ENSG00000290948
	ENSG00000290949
	ENSG00000290997
	ENSG00000291002
	ENSG00000291003
GOLGA8IP	ENSG00000291004
	ENSG00000291009
	ENSG00000291020
	ENSG00000291023
	ENSG00000291026
UBE2Q2P1	ENSG00000291027
	ENSG00000291028
	ENSG00000291038
	ENSG00000291039
CATSPER2P1	ENSG00000291053
	ENSG00000291058
	ENSG00000291062
HERC2P9	ENSG00000291082
	ENSG00000291159
	ENSG00000291163
OR4F13P	ENSG00000291191
	ENSG00000291204
	ENSG00000291205
	ENSG00000291210
	ENSG00000291211
	ENSG00000291212
	ENSG00000291225
	ENSG00000291227
	ENSG00000291229
	ENSG00000291257
	ENSG00000291258
	ENSG00000291259
	ENSG00000291260
	ENSG00000291261
	ENSG00000291296
	ENSG00000291297
	ENSG00000291301
POLGARF	ENSG00000291307
	ENSG00000291313
LASP1	ENSG00000002834
SNX11	ENSG00000002919
DBNDD1	ENSG00000003249
SARM1	ENSG00000004139
POLDIP2	ENSG00000004142
CAMKK1	ENSG00000004660
NDUFAB1	ENSG00000004779
SLC4A1	ENSG00000004939
DVL2	ENSG00000004975
PRSS22	ENSG00000005001
LIG3	ENSG00000005156
ACSM3	ENSG00000005187
REXO5	ENSG00000005189
CIAPIN1	ENSG00000005194
COPZ2	ENSG00000005243
SOX8	ENSG00000005513
ITGAL	ENSG00000005844
PDK2	ENSG00000005882
ITGA3	ENSG00000005884
ITGA2B	ENSG00000005961
GDE1	ENSG00000006007
OSBPL7	ENSG00000006025
YBX2	ENSG00000006047
KRT33A	ENSG00000006059
MAP3K14	ENSG00000006062
CACNG3	ENSG00000006116
AP2B1	ENSG00000006125
ZNF263	ENSG00000006194
CX3CL1	ENSG00000006210
TNFRSF12A	ENSG00000006327
COX10	ENSG00000006695
ARHGAP44	ENSG00000006740
ELAC2	ENSG00000006744
MYH13	ENSG00000006788
PRSS21	ENSG00000007038
PAFAH1B1	ENSG00000007168
DNAH9	ENSG00000007174
BLTP2	ENSG00000007202
GAS7	ENSG00000007237
SCN4A	ENSG00000007314
RHBDF1	ENSG00000007384
LUC7L	ENSG00000007392
BAIAP3	ENSG00000007516
TSR3	ENSG00000007520
PIGQ	ENSG00000007541
CRAMP1	ENSG00000007545
CYB561	ENSG00000008283
SPAG9	ENSG00000008294
MMP25	ENSG00000008516
IL32	ENSG00000008517
PKD1	ENSG00000008710
MED24	ENSG00000008838
ZNF207	ENSG00000010244
ZNF200	ENSG00000010539
MRC2	ENSG00000011028
NME1-NME2	ENSG00000011052
MKS1	ENSG00000011143
MBTD1	ENSG00000011258
UTP18	ENSG00000011260
LDAF1	ENSG00000011638
SLC25A39	ENSG00000013306
MVP	ENSG00000013364
DPEP1	ENSG00000015413
XYLT2	ENSG00000015532
GRN	ENSG00000030582
ALG1	ENSG00000033011
MAP2K3	ENSG00000034152
GABARAPL2	ENSG00000034713
TUBG2	ENSG00000037042
EDC4	ENSG00000038358
CLEC16A	ENSG00000038532
CDH1	ENSG00000039068
RIPOR1	ENSG00000039523
PHLPP2	ENSG00000040199
PHF23	ENSG00000040633
KATNIP	ENSG00000047578
TNFRSF17	ENSG00000048462
BCAR1	ENSG00000050820
HERPUD1	ENSG00000051108
CYBA	ENSG00000051523
PRSS8	ENSG00000052344
USP36	ENSG00000055483
FLYWCH1	ENSG00000059122
CDH3	ENSG00000062038
VMP1	ENSG00000062716
APPBP2	ENSG00000062725
SEZ6	ENSG00000063015
HAGH	ENSG00000063854
DLX3	ENSG00000064195
ATP2C2	ENSG00000064270
NGFR	ENSG00000064300
SLC9A3R2	ENSG00000065054
NTHL1	ENSG00000065057
NTN1	ENSG00000065320
GLP2R	ENSG00000065325
KARS1	ENSG00000065427
ADAT1	ENSG00000065457
MAP2K4	ENSG00000065559
THUMPD1	ENSG00000066654
ACSM2B	ENSG00000066813
ROGDI	ENSG00000067836
CBFB	ENSG00000067955
IFI35	ENSG00000068079
HEATR6	ENSG00000068097
COASY	ENSG00000068120
PLEKHH3	ENSG00000068137
PRR11	ENSG00000068489
SDK2	ENSG00000069188
PLA2G10	ENSG00000069764
SMG6	ENSG00000070366
MNT	ENSG00000070444
JMJD6	ENSG00000070495
ST6GALNAC1	ENSG00000070526
WIPI1	ENSG00000070540
CNGB1	ENSG00000070729
ST6GALNAC2	ENSG00000070731
CFAP20	ENSG00000070761
CSNK2A2	ENSG00000070770
SLC12A3	ENSG00000070915
EPN2	ENSG00000072134
ALDH3A2	ENSG00000072210
SREBF1	ENSG00000072310
NFATC3	ENSG00000072736
ACADVL	ENSG00000072778
ACAP1	ENSG00000072818
NDE1	ENSG00000072864
LLGL2	ENSG00000073350
NLE1	ENSG00000073536
SMARCE1	ENSG00000073584
FNDC8	ENSG00000073598
GSDMB	ENSG00000073605
ADAM11	ENSG00000073670
TBX21	ENSG00000073861
MRPS34	ENSG00000074071
NCBP3	ENSG00000074356
ATP2A3	ENSG00000074370
SCARF1	ENSG00000074660
ZZEF1	ENSG00000074755
VPS9D1	ENSG00000075399
CACNG5	ENSG00000075429
CACNG4	ENSG00000075461
SLC46A1	ENSG00000076351
SPAG5	ENSG00000076382
TRAF4	ENSG00000076604
GTF3C1	ENSG00000077235
IL4R	ENSG00000077238
RBFOX1	ENSG00000078328
KIF22	ENSG00000079616
SRCAP	ENSG00000080603
NFE2L1	ENSG00000082641
PALB2	ENSG00000083093
ULK2	ENSG00000083290
CYLD	ENSG00000083799
ZNF213	ENSG00000085644
RRN3	ENSG00000085721
MRPL28	ENSG00000086504
HBQ1	ENSG00000086506
HSD17B2	ENSG00000086696
ATXN7L3	ENSG00000087152
CETP	ENSG00000087237
MMP2	ENSG00000087245
MT3	ENSG00000087250
LPCAT2	ENSG00000087253
GNAO1	ENSG00000087258
OGFOD1	ENSG00000087263
METTL2A	ENSG00000087995
COQ9	ENSG00000088682
FUS	ENSG00000089280
CMTM1	ENSG00000089505
KCNH4	ENSG00000089558
BIRC5	ENSG00000089685
YPEL3	ENSG00000090238
TFAP4	ENSG00000090447
RAB11FIP3	ENSG00000090565
GNPTG	ENSG00000090581
PDPR	ENSG00000090857
AARS1	ENSG00000090861
GLG1	ENSG00000090863
ABCC6	ENSG00000091262
MYO15A	ENSG00000091536
ALKBH5	ENSG00000091542
PITPNM3	ENSG00000091622
SPAG7	ENSG00000091640
TMEM101	ENSG00000091947
RFFL	ENSG00000092871
MFSD11	ENSG00000092931
KRT31	ENSG00000094796
CDC6	ENSG00000094804
NUBP2	ENSG00000095906
TPSD1	ENSG00000095917
FBXL19	ENSG00000099364
STX1B	ENSG00000099365
HSD3B7	ENSG00000099377
SETD1A	ENSG00000099381
BCL7C	ENSG00000099385
IGFALS	ENSG00000099769
TELO2	ENSG00000100726
MSLN	ENSG00000102854
ZNF629	ENSG00000102870
TRADD	ENSG00000102871
HSF4	ENSG00000102878
CORO1A	ENSG00000102879
MAPK3	ENSG00000102882
GDPD3	ENSG00000102886
ELMO3	ENSG00000102890
MT4	ENSG00000102891
PHKB	ENSG00000102893
LYRM1	ENSG00000102897
NUTF2	ENSG00000102898
NUP93	ENSG00000102900
CENPT	ENSG00000102901
TSNAXIP1	ENSG00000102904
NFAT5	ENSG00000102908
LONP2	ENSG00000102910
N4BP1	ENSG00000102921
CBLN1	ENSG00000102924
ARL2BP	ENSG00000102931
PLLP	ENSG00000102934
ZNF423	ENSG00000102935
CCL22	ENSG00000102962
DHODH	ENSG00000102967
CCL17	ENSG00000102970
CTCF	ENSG00000102974
ACD	ENSG00000102977
POLR2C	ENSG00000102978
PARD6A	ENSG00000102981
ZNF821	ENSG00000102984
MMP15	ENSG00000102996
USB1	ENSG00000103005
CYB5B	ENSG00000103018
CCDC113	ENSG00000103021
PRSS54	ENSG00000103023
NME3	ENSG00000103024
NDRG4	ENSG00000103034
PSMD7	ENSG00000103035
SETD6	ENSG00000103037
SLC38A7	ENSG00000103042
VAC14	ENSG00000103043
HAS3	ENSG00000103044
TANGO6	ENSG00000103047
COG4	ENSG00000103051
SMPD3	ENSG00000103056
SLC7A6OS	ENSG00000103061
SLC7A6	ENSG00000103064
PLA2G15	ENSG00000103066
ESRP2	ENSG00000103067
FA2H	ENSG00000103089
WDR59	ENSG00000103091
MON1B	ENSG00000103111
CMC2	ENSG00000103121
HCFC1R1	ENSG00000103145
NPRL3	ENSG00000103148
MLYCD	ENSG00000103150
MPG	ENSG00000103152
NECAB2	ENSG00000103154
HSDL1	ENSG00000103160
TAF1C	ENSG00000103168
NAGPA	ENSG00000103174
WFDC1	ENSG00000103175
SEC14L5	ENSG00000103184
COTL1	ENSG00000103187
USP10	ENSG00000103194
CRISPLD2	ENSG00000103196
TSC2	ENSG00000103197
NME4	ENSG00000103202
ABCC1	ENSG00000103222
NOMO3	ENSG00000103226
LMF1	ENSG00000103227
FOXF1	ENSG00000103241
CIAO3	ENSG00000103245
MTHFSD	ENSG00000103248
CLCN7	ENSG00000103249
HAGHL	ENSG00000103253
ANTKMT	ENSG00000103254
SLC7A5	ENSG00000103257
METRN	ENSG00000103260
FBXO31	ENSG00000103264
STUB1	ENSG00000103266
RHBDL1	ENSG00000103269
NUBP1	ENSG00000103274
UBE2I	ENSG00000103275
ZP2	ENSG00000103310
MEFV	ENSG00000103313
CRYM	ENSG00000103316
EEF2K	ENSG00000103319
CAPN15	ENSG00000103326
PIEZO1	ENSG00000103335
GSPT1	ENSG00000103342
ZNF174	ENSG00000103343
CLUAP1	ENSG00000103351
UBFD1	ENSG00000103353
PRSS33	ENSG00000103355
EARS2	ENSG00000103356
ELOB	ENSG00000103363
GGA2	ENSG00000103365
AQP8	ENSG00000103375
USP31	ENSG00000103404
HMOX2	ENSG00000103415
DNAJA3	ENSG00000103423
CORO7-PAM16	ENSG00000103426
BFAR	ENSG00000103429
SALL1	ENSG00000103449
TOX3	ENSG00000103460
RRN3P2	ENSG00000103472
RBL2	ENSG00000103479
QPRT	ENSG00000103485
